LifeNumber;LactationNumber;CalvingDate;DryOffDate;InseminationNumber;InseminationDate;PregnancyCheckDate;CheckResult;
NL 715433081;2;6-5-2014;1-5-2015 15:21:00;3;9-9-2014 8:00:00;13-5-2015;Pregnant;
NL 715433081;3;18-6-2015;10-5-2016 15:18:00;1;16-9-2015 17:00:00;20-1-2016;Pregnant;
NL 715433081;4;19-6-2016;18-4-2017 15:35:00;1;27-8-2016 15:00:00;15-12-2016;Pregnant;
NL 715433081;5;2-6-2017;;1;4-9-2017 14:00:00;;;
NL 715433098;2;24-2-2015;10-5-2016 15:18:00;1;4-8-2015 17:00:00;;;
NL 715433098;2;24-2-2015;10-5-2016 15:18:00;2;18-9-2015 15:00:00;20-1-2016;Pregnant;
NL 715433098;3;1-7-2016;12-6-2017 16:14:00;1;21-10-2016 16:00:00;20-1-2017;Pregnant;
NL 715433098;4;29-7-2017;;;;;;
NL 715433106;2;12-6-2014;1-5-2015 15:21:00;1;17-8-2014 9:00:00;;;
NL 715433106;2;12-6-2014;1-5-2015 15:21:00;2;7-9-2014 8:00:00;26-11-2014;Pregnant;
NL 715433106;3;16-6-2015;6-5-2016 14:55:00;1;13-9-2015 14:00:00;20-1-2016;Pregnant;
NL 715433106;4;24-6-2016;12-10-2017 16:22:00;1;31-10-2016 16:00:00;;;
NL 715433106;4;24-6-2016;12-10-2017 16:22:00;2;24-11-2016 8:00:00;;;
NL 715433106;4;24-6-2016;12-10-2017 16:22:00;3;14-2-2017 7:00:00;7-6-2017;Pregnant;
NL 715433113;2;28-5-2014;3-3-2015 13:39:00;1;10-7-2014 7:00:00;11-9-2014;Pregnant;
NL 715433113;3;10-4-2015;19-5-2016 15:56:00;1;11-6-2015 9:00:00;;;
NL 715433113;3;10-4-2015;19-5-2016 15:56:00;2;27-7-2015 16:00:00;;;
NL 715433113;3;10-4-2015;19-5-2016 15:56:00;3;19-8-2015 14:00:00;;;
NL 715433113;3;10-4-2015;19-5-2016 15:56:00;4;25-9-2015 15:00:00;20-1-2016;Pregnant;
NL 715433113;4;13-7-2016;24-3-2017 7:09:00;1;15-9-2016 7:00:00;17-11-2016;Pregnant;
NL 715433120;2;11-7-2014;;1;2-8-2014 17:00:00;;;
NL 715433137;2;17-6-2014;16-6-2015 13:49:00;1;21-10-2014 17:00:00;26-11-2014;Pregnant;
NL 715433137;3;1-8-2015;11-7-2016 16:49:00;1;21-9-2015 17:00:00;;;
NL 715433137;3;1-8-2015;11-7-2016 16:49:00;2;11-11-2015 16:00:00;;;
NL 715433137;3;1-8-2015;11-7-2016 16:49:00;3;4-12-2015 16:00:00;24-3-2016;Pregnant;
NL 715433137;4;13-9-2016;11-7-2017 8:26:00;1;22-11-2016 16:00:00;8-3-2017;Pregnant;
NL 715433137;5;5-9-2017;;1;14-11-2017 7:00:00;;;
NL 715433144;2;26-6-2014;9-10-2015 8:30:00;1;25-9-2014 16:00:00;;;
NL 715433144;2;26-6-2014;9-10-2015 8:30:00;2;3-11-2014 16:00:00;;;
NL 715433144;2;26-6-2014;9-10-2015 8:30:00;3;23-11-2014 15:00:00;;;
NL 715433144;2;26-6-2014;9-10-2015 8:30:00;4;27-12-2014 14:00:00;;;
NL 715433144;2;26-6-2014;9-10-2015 8:30:00;5;17-1-2015 7:00:00;;;
NL 715433144;2;26-6-2014;9-10-2015 8:30:00;6;4-3-2015 8:00:00;;;
NL 715433144;2;26-6-2014;9-10-2015 8:30:00;7;3-4-2015 7:00:00;13-5-2015;Pregnant;
NL 715433144;3;2-1-2016;;;;;;
NL 715433151;2;22-6-2014;28-5-2015 14:59:00;1;21-10-2014 17:00:00;13-11-2014;Not Pregnant;
NL 715433151;2;22-6-2014;28-5-2015 14:59:00;2;3-12-2014 16:00:00;22-4-2015;Pregnant;
NL 715433151;3;19-9-2015;15-7-2016 13:46:00;1;1-3-2016 17:00:00;15-6-2016;Pregnant;
NL 715433168;2;27-6-2014;15-5-2015 14:26:00;1;14-9-2014 8:00:00;26-11-2014;Pregnant;
NL 715433168;3;26-6-2015;10-5-2016 15:18:00;1;16-9-2015 17:00:00;20-1-2016;Pregnant;
NL 715433168;4;5-7-2016;15-5-2017 14:04:00;1;19-9-2016 16:00:00;15-12-2016;Pregnant;
NL 719568659;1;16-9-2016;12-6-2017 16:15:00;1;22-10-2016 15:00:00;24-5-2017;Pregnant;
NL 719568659;2;30-7-2017;;;;;;
NL 719568976;1;16-9-2016;7-7-2017 16:43:00;1;7-11-2016 16:00:00;8-3-2017;Pregnant;
NL 719568976;2;18-8-2017;;1;3-11-2017 16:00:00;;;
NL 722851353;0;11-3-2015;;1;5-8-2016;;;
NL 722851353;0;11-3-2015;;2;8-9-2016;23-5-2017;Pregnant;
NL 722851353;1;13-6-2017;;1;11-8-2017 9:00:00;;;
NL 722851500;0;20-5-2015;;1;26-8-2016;23-5-2017;Pregnant;
NL 722851500;1;3-6-2017;;1;1-8-2017 8:00:00;;;
NL 722851500;1;3-6-2017;;2;7-10-2017 8:00:00;;;
NL 730752196;0;28-9-2016;;1;2-11-2017 15:00:00;;;
NL 731045516;0;25-2-2017;;;;;;
NL 731045530;0;28-2-2017;;;;;;
NL 731045600;0;25-3-2017;;;;;;
NL 731045624;0;26-3-2017;;;;;;
NL 731045655;0;10-4-2017;;;;;;
NL 731045756;0;2-6-2017;;;;;;
NL 731045802;0;13-6-2017;;;;;;
NL 731045833;0;23-6-2017;;;;;;
NL 731045840;0;23-6-2017;;;;;;
NL 731045934;0;25-7-2017;;;;;;
NL 731045989;0;5-8-2017;;;;;;
NL 731046007;0;7-1-2017;;;;;;
NL 731046014;0;17-1-2017;;;;;;
NL 731046021;0;18-1-2017;;;;;;
NL 731046038;0;20-1-2017;;;;;;
NL 731046045;0;21-1-2017;;;;;;
NL 731046052;0;25-1-2017;;;;;;
NL 731046069;0;13-2-2017;;;;;;
NL 731046076;0;16-2-2017;;;;;;
NL 731046083;0;19-2-2017;;;;;;
NL 731046090;0;24-2-2017;;;;;;
NL 731046108;0;26-2-2017;;;;;;
NL 731046115;0;3-3-2017;;;;;;
NL 731046122;0;3-3-2017;;;;;;
NL 731046139;0;8-3-2017;;;;;;
NL 731046146;0;9-3-2017;;;;;;
NL 731046153;0;10-3-2017;;;;;;
NL 731046177;0;15-3-2017;;;;;;
NL 731046184;0;26-3-2017;;;;;;
NL 731046191;0;29-3-2017;;;;;;
NL 731046209;0;1-4-2017;;;;;;
NL 731046216;0;3-4-2017;;;;;;
NL 731046223;0;3-4-2017;;;;;;
NL 731046230;0;6-4-2017;;;;;;
NL 731046247;0;6-4-2017;;;;;;
NL 731046254;0;7-4-2017;;;;;;
NL 731046261;0;8-4-2017;;;;;;
NL 731046278;0;29-4-2017;;;;;;
NL 731046285;0;2-5-2017;;;;;;
NL 731046292;0;6-5-2017;;;;;;
NL 731046300;0;11-5-2017;;;;;;
NL 731046317;0;11-5-2017;;;;;;
NL 731046324;0;16-5-2017;;;;;;
NL 731046331;0;19-5-2017;;;;;;
NL 731046348;0;1-6-2017;;;;;;
NL 731046355;0;2-6-2017;;;;;;
NL 731046362;0;3-6-2017;;;;;;
NL 731046379;0;5-6-2017;;;;;;
NL 731046386;0;10-6-2017;;;;;;
NL 731046393;0;13-6-2017;;;;;;
NL 731046401;0;17-6-2017;;;;;;
NL 731046418;0;26-6-2017;;;;;;
NL 731046425;0;26-7-2017;;;;;;
NL 731046432;0;29-7-2017;;;;;;
NL 731046449;0;4-8-2017;;;;;;
NL 731046456;0;6-8-2017;;;;;;
NL 731046463;0;16-8-2017;;;;;;
NL 731046470;0;18-8-2017;;;;;;
NL 731046487;0;5-9-2017;;;;;;
NL 731046494;0;10-6-2017;;;;;;
NL 731046502;0;12-6-2017;;;;;;
NL 731046519;0;30-9-2017;;;;;;
NL 731046526;0;2-10-2017;;;;;;
NL 731046533;0;10-10-2017;;;;;;
NL 731046540;0;25-10-2017;;;;;;
NL 731046557;0;29-10-2017;;;;;;
NL 731046564;0;6-11-2017;;;;;;
NL 731046571;0;11-11-2017;;;;;;
NL 731046641;0;15-10-2017;;;;;;
NL 731046658;0;15-10-2017;;;;;;
NL 731046665;0;20-10-2017;;;;;;
NL 731046728;0;15-8-2017;;;;;;
NL 731046735;0;22-8-2017;;;;;;
NL 731046742;0;27-8-2017;;;;;;
NL 731046759;0;28-8-2017;;;;;;
NL 731046773;0;2-9-2017;;;;;;
NL 731046812;0;11-9-2017;;;;;;
NL 735136681;1;27-11-2014;21-9-2015 16:00:00;1;28-1-2015 14:00:00;13-8-2015;Pregnant;
NL 735136681;2;30-10-2015;;1;1-1-2016 9:00:00;;;
NL 735136681;2;30-10-2015;;2;13-2-2016 15:00:00;;;
NL 735136681;2;30-10-2015;;3;6-3-2016 17:00:00;11-8-2016;Pregnant;
NL 735137026;1;9-10-2014;3-9-2015 15:33:00;1;15-12-2014 17:00:00;;;
NL 735137026;1;9-10-2014;3-9-2015 15:33:00;2;7-1-2015 17:00:00;12-7-2015;Pregnant;
NL 735137026;2;19-10-2015;27-9-2016 14:12:00;1;4-2-2016 14:00:00;11-8-2016;Pregnant;
NL 735137026;3;4-10-2016;;;;;;
NL 735137033;1;10-10-2014;3-9-2015 15:34:00;1;7-1-2015 8:00:00;12-7-2015;Pregnant;
NL 735137033;2;3-10-2015;;;;;;
NL 735137040;1;3-12-2014;27-11-2015 15:51:00;1;17-2-2015 17:00:00;;;
NL 735137040;1;3-12-2014;27-11-2015 15:51:00;2;7-4-2015 17:00:00;13-5-2015;Pregnant;
NL 735137040;2;1-12-2015;27-9-2016 14:24:00;1;8-2-2016 8:00:00;11-8-2016;Pregnant;
NL 735137040;3;14-11-2016;12-10-2017 16:23:00;1;2-2-2017 8:00:00;5-4-2017;Pregnant;
NL 735137040;3;14-11-2016;12-10-2017 16:23:00;1;2-2-2017 8:00:00;15-9-2017;Pregnant;
NL 735137057;1;22-11-2014;15-9-2015 15:15:00;1;13-1-2015 7:00:00;13-5-2015;Pregnant;
NL 735137057;2;27-10-2015;27-9-2016 14:01:00;1;18-12-2015 16:00:00;;;
NL 735137057;2;27-10-2015;27-9-2016 14:01:00;2;12-1-2016 7:00:00;;;
NL 735137057;2;27-10-2015;27-9-2016 14:01:00;3;3-2-2016 7:00:00;11-8-2016;Pregnant;
NL 735137057;2;27-10-2015;27-9-2016 14:01:00;3;3-2-2016 7:00:00;22-11-2016;Abortion;
NL 735137057;2;27-10-2015;27-9-2016 14:01:00;3;3-2-2016 7:00:00;1-12-2016;Keep open;
NL 735137064;1;18-1-2015;27-11-2015 15:51:00;1;30-3-2015 7:00:00;13-5-2015;Pregnant;
NL 735137064;2;12-1-2016;;1;31-3-2016 7:00:00;;;
NL 735137064;2;12-1-2016;;2;20-4-2016 16:00:00;;;
NL 735137071;1;28-11-2014;;;;;;
NL 735137103;1;4-12-2014;;1;15-3-2015;13-5-2015;Pregnant;
NL 735137103;2;31-10-2015;27-9-2016 14:25:00;1;28-12-2015 14:00:00;;;
NL 735137103;2;31-10-2015;27-9-2016 14:25:00;2;8-2-2016 8:00:00;11-8-2016;Pregnant;
NL 735137103;3;20-11-2016;28-9-2017 15:11:00;1;2-2-2017 7:00:00;5-4-2017;Pregnant;
NL 735137127;1;1-1-2015;15-12-2015 16:01:00;1;2-5-2015 22:00:00;22-8-2015;Pregnant;
NL 735137165;1;27-1-2015;18-11-2015 14:58:00;1;26-3-2015 7:00:00;13-5-2015;Pregnant;
NL 735137165;2;24-12-2015;24-11-2016 16:18:00;1;13-2-2016 15:00:00;;;
NL 735137165;2;24-12-2015;24-11-2016 16:18:00;2;5-3-2016 17:00:00;;;
NL 735137165;2;24-12-2015;24-11-2016 16:18:00;3;26-3-2016 15:00:00;23-8-2016;Pregnant;
NL 735137165;3;3-1-2017;;1;29-3-2017 17:00:00;7-6-2017;Pregnant;
NL 735137204;1;30-1-2015;8-3-2016 16:36:00;1;6-5-2015 16:00:00;;;
NL 735137204;1;30-1-2015;8-3-2016 16:36:00;2;22-7-2015 21:00:00;9-11-2015;Pregnant;
NL 735137204;2;18-4-2016;15-2-2017 14:05:00;1;1-7-2016 14:00:00;28-9-2016;Pregnant;
NL 735137204;3;13-4-2017;;1;20-6-2017 17:00:00;7-9-2017;Not Pregnant;
NL 735137204;3;13-4-2017;;2;16-9-2017 8:00:00;;;
NL 735137204;3;13-4-2017;;3;7-10-2017 8:00:00;;;
NL 735137204;3;13-4-2017;;4;28-10-2017 9:00:00;;;
NL 735137297;1;8-3-2015;15-12-2015 16:00:00;1;11-5-2015 16:00:00;23-9-2015;Pregnant;
NL 735137297;2;14-2-2016;24-1-2017 15:04:00;1;15-4-2016 7:00:00;;;
NL 735137297;2;14-2-2016;24-1-2017 15:04:00;2;12-7-2016 17:00:00;17-11-2016;Pregnant;
NL 735137297;3;29-4-2017;;1;22-8-2017 8:00:00;;;
NL 735137297;3;29-4-2017;;2;20-9-2017 7:00:00;;;
NL 735137329;1;6-4-2015;4-2-2016 16:02:00;1;20-6-2015 9:00:00;9-11-2015;Pregnant;
NL 735137329;2;26-3-2016;1-6-2017 14:33:00;1;2-11-2016 17:00:00;20-1-2017;Pregnant;
NL 735137329;3;22-8-2017;;1;3-11-2017 16:00:00;;;
NL 735137343;1;11-3-2015;4-2-2016 16:03:00;1;6-5-2015 7:00:00;;;
NL 735137343;1;11-3-2015;4-2-2016 16:03:00;2;24-6-2015 7:00:00;9-11-2015;Pregnant;
NL 735137343;2;28-3-2016;15-9-2017 7:07:00;1;6-9-2016 8:00:00;;;
NL 735137343;2;28-3-2016;15-9-2017 7:07:00;2;30-9-2016 16:00:00;15-12-2016;Pregnant;
NL 735137343;2;28-3-2016;15-9-2017 7:07:00;2;30-9-2016 16:00:00;4-1-2017;Pregnant?;
NL 735137343;2;28-3-2016;15-9-2017 7:07:00;2;30-9-2016 16:00:00;20-1-2017;Not Pregnant;
NL 735137343;2;28-3-2016;15-9-2017 7:07:00;3;28-1-2017 8:00:00;5-4-2017;Pregnant;
NL 735137343;3;9-11-2017;;;;;;
NL 735137367;1;17-3-2015;4-2-2016 16:03:00;1;19-6-2015 17:00:00;9-11-2015;Pregnant;
NL 735137367;2;2-4-2016;10-1-2017 13:48:00;1;23-5-2016 9:00:00;24-8-2016;Pregnant;
NL 735137367;3;25-2-2017;;1;21-4-2017 14:00:00;;;
NL 735137367;3;25-2-2017;;2;14-8-2017 14:00:00;;;
NL 735137374;1;17-3-2015;6-5-2016 14:55:00;1;16-5-2015 21:00:00;;;
NL 735137374;1;17-3-2015;6-5-2016 14:55:00;2;7-6-2015 8:00:00;;;
NL 735137374;1;17-3-2015;6-5-2016 14:55:00;3;13-9-2015 13:00:00;24-2-2016;Pregnant;
NL 735137374;2;14-6-2016;;1;1-10-2016 14:00:00;15-12-2016;Pregnant;
NL 735137381;1;5-6-2015;30-3-2016 15:14:00;1;14-8-2015 8:00:00;8-12-2015;Pregnant;
NL 735137381;2;23-5-2016;11-8-2017 15:58:00;1;25-12-2016 15:00:00;8-3-2017;Pregnant;
NL 735137381;3;9-10-2017;;;;;;
NL 735137398;1;13-4-2015;18-2-2016 15:13:00;1;1-7-2015 8:00:00;9-11-2015;Pregnant;
NL 735137398;2;5-4-2016;16-3-2017 13:38:00;1;11-6-2016 9:00:00;;;
NL 735137398;2;5-4-2016;16-3-2017 13:38:00;2;23-8-2016 7:00:00;;;
NL 735137398;2;5-4-2016;16-3-2017 13:38:00;3;14-9-2016 7:00:00;17-11-2016;Pregnant;
NL 735137398;3;13-6-2017;;1;1-8-2017 13:00:00;;;
NL 735137406;1;16-4-2015;6-9-2016 14:34:00;1;10-8-2015 16:00:00;8-12-2015;Not Pregnant;
NL 735137406;1;16-4-2015;6-9-2016 14:34:00;2;18-12-2015 16:00:00;;;
NL 735137406;1;16-4-2015;6-9-2016 14:34:00;3;11-1-2016 16:00:00;11-8-2016;Pregnant;
NL 735137413;1;26-5-2015;;1;29-7-2015 17:00:00;;;
NL 735137413;1;26-5-2015;;2;20-8-2015 8:00:00;8-12-2015;Not Pregnant;
NL 735137420;1;3-7-2015;10-6-2016 15:51:00;1;28-8-2015 16:00:00;;;
NL 735137420;1;3-7-2015;10-6-2016 15:51:00;2;14-10-2015 17:00:00;24-2-2016;Pregnant;
NL 735137420;2;16-7-2016;12-10-2017 16:22:00;1;22-9-2016 7:00:00;;;
NL 735137420;2;16-7-2016;12-10-2017 16:22:00;2;4-11-2016 16:00:00;;;
NL 735137420;2;16-7-2016;12-10-2017 16:22:00;3;10-1-2017 16:00:00;;;
NL 735137420;2;16-7-2016;12-10-2017 16:22:00;4;24-2-2017 16:00:00;7-6-2017;Pregnant;
NL 735137437;1;3-7-2015;1-7-2016 14:05:00;1;18-9-2015 15:00:00;;;
NL 735137437;1;3-7-2015;1-7-2016 14:05:00;2;13-10-2015 7:00:00;;;
NL 735137437;1;3-7-2015;1-7-2016 14:05:00;3;18-11-2015 7:00:00;24-3-2016;Pregnant;
NL 735137437;2;17-8-2016;12-10-2017 16:23:00;1;4-1-2017 17:00:00;;;
NL 735137437;2;17-8-2016;12-10-2017 16:23:00;2;14-2-2017 7:00:00;7-6-2017;Pregnant;
NL 735137444;1;17-6-2015;10-5-2016 15:18:00;1;22-9-2015 8:00:00;20-1-2016;Pregnant;
NL 735137444;2;24-6-2016;28-4-2017 14:08:00;1;6-9-2016 8:00:00;20-1-2017;Pregnant;
NL 735137444;3;29-6-2017;;;;;;
NL 735137468;1;3-7-2015;27-9-2016 14:23:00;1;13-9-2015 14:00:00;;;
NL 735137468;1;3-7-2015;27-9-2016 14:23:00;2;29-12-2015 8:00:00;;;
NL 735137468;1;3-7-2015;27-9-2016 14:23:00;3;7-2-2016 17:00:00;11-8-2016;Pregnant;
NL 735137468;2;18-11-2016;12-10-2017 16:22:00;1;13-2-2017 8:00:00;24-5-2017;Pregnant;
NL 735137475;1;30-6-2015;27-11-2015 15:51:00;;;;;
NL 735137499;1;6-8-2015;13-7-2016 14:16:00;1;22-10-2015 17:00:00;;;
NL 735137499;1;6-8-2015;13-7-2016 14:16:00;2;6-11-2015 16:00:00;;;
NL 735137499;1;6-8-2015;13-7-2016 14:16:00;3;30-11-2015 16:00:00;24-3-2016;Pregnant;
NL 735137499;2;3-9-2016;17-8-2017 13:27:00;1;4-12-2016 14:00:00;;;
NL 735137499;2;3-9-2016;17-8-2017 13:27:00;2;30-12-2016 16:00:00;5-4-2017;Pregnant;
NL 735137499;3;15-10-2017;;;;;;
NL 735137514;1;4-9-2015;28-10-2016 15:15:00;1;3-3-2016 8:00:00;11-8-2016;Pregnant;
NL 735137514;2;6-12-2016;9-11-2017 17:04:00;1;20-5-2017 15:00:00;16-8-2017;Pregnant;
NL 735137521;1;18-8-2015;19-9-2016 13:57:00;1;21-10-2015 9:00:00;;;
NL 735137521;1;18-8-2015;19-9-2016 13:57:00;2;8-12-2015 13:00:00;;;
NL 735137521;1;18-8-2015;19-9-2016 13:57:00;3;31-12-2015 9:00:00;;;
NL 735137521;1;18-8-2015;19-9-2016 13:57:00;4;26-1-2016 16:00:00;11-8-2016;Pregnant;
NL 735137521;2;22-10-2016;8-9-2017 15:04:00;1;1-2-2017 8:00:00;5-4-2017;Pregnant;
NL 735137521;3;11-11-2017;;;;;;
NL 735137538;1;26-7-2015;10-5-2016 15:18:00;1;21-9-2015 17:00:00;24-2-2016;Pregnant;
NL 735137538;2;30-6-2016;16-11-2016 7:01:00;;;;;
NL 736742496;0;23-8-2015;;;;;;
NL 736742535;0;25-8-2015;;;;;;
NL 736742542;0;28-8-2015;;;;;;
NL 736742566;0;6-9-2015;;;;;;
NL 736742573;0;7-9-2015;;;;;;
NL 736742650;0;15-9-2015;;;;;;
NL 736742667;0;15-9-2015;;;;;;
NL 736742674;0;15-9-2015;;;;;;
NL 736742698;0;22-9-2015;;;;;;
NL 736742706;0;22-9-2015;;;;;;
NL 736742744;0;4-10-2015;;;;;;
NL 736742768;0;13-10-2015;;;;;;
NL 736742782;0;18-10-2015;;;;;;
NL 736742814;0;27-10-2015;;;;;;
NL 736742953;0;24-11-2015;;;;;;
NL 736743002;0;9-11-2015;;1;23-2-2017 15:00:00;28-6-2017;Pregnant;
NL 736743019;0;11-11-2015;;;;;;
NL 736743026;0;11-11-2015;;1;23-2-2017 15:00:00;28-6-2017;Pregnant;
NL 736743033;0;11-11-2015;;1;16-3-2017 14:00:00;28-6-2017;Pregnant;
NL 736743040;0;11-11-2015;;1;13-1-2017 17:00:00;28-6-2017;Pregnant;
NL 736743040;1;25-10-2017;;;;;;
NL 736743057;0;13-11-2015;;1;16-3-2017 14:00:00;28-6-2017;Pregnant;
NL 736743064;0;17-11-2015;;1;16-3-2017 14:00:00;28-6-2017;Pregnant;
NL 736743071;0;18-11-2015;;1;16-3-2017 14:00:00;28-6-2017;Pregnant;
NL 736743088;0;24-11-2015;;1;16-3-2017 14:00:00;28-6-2017;Pregnant;
NL 736743095;0;25-11-2015;;1;16-3-2017 14:00:00;28-6-2017;Pregnant;
NL 736743103;0;28-11-2015;;1;16-3-2017 14:00:00;28-6-2017;Pregnant;
NL 736743110;0;3-12-2015;;1;13-4-2017 17:00:00;28-6-2017;Pregnant;
NL 736743127;0;4-12-2015;;1;13-4-2017 17:00:00;28-6-2017;Pregnant;
NL 736743134;0;7-12-2015;;1;13-4-2017 17:00:00;28-6-2017;Pregnant;
NL 736743141;0;8-12-2015;;1;24-5-2017 15:00:00;;;
NL 736743158;0;13-12-2015;;;;;;
NL 736743165;0;18-12-2015;;;;;;
NL 736743172;0;24-12-2015;;;;;;
NL 736743189;0;24-12-2015;;;;;;
NL 736743196;0;9-1-2016;;1;13-4-2017 17:00:00;28-6-2017;Pregnant;
NL 736743204;0;9-1-2016;;1;13-4-2017 17:00:00;28-6-2017;Pregnant;
NL 736743211;0;10-1-2016;;1;13-4-2017 17:00:00;;;
NL 736743228;0;15-1-2016;;1;13-4-2017 17:00:00;;;
NL 736743235;0;11-2-2016;;1;13-4-2017 17:00:00;28-6-2017;Pregnant;
NL 736743242;0;12-11-2015;;1;13-4-2017 17:00:00;28-6-2017;Pregnant;
NL 736743259;0;14-2-2016;;;;;;
NL 736743266;0;18-2-2016;;1;13-4-2017 17:00:00;28-6-2017;Pregnant;
NL 736743273;0;23-2-2016;;1;24-5-2017 15:00:00;;;
NL 736743280;0;25-2-2016;;;;;;
NL 736743297;0;29-2-2016;;1;24-5-2017 15:00:00;;;
NL 736743305;0;1-3-2016;;;;;;
NL 736743312;0;4-3-2016;;;;;;
NL 736743329;0;14-3-2016;;;;;;
NL 736743336;0;15-3-2016;;1;24-5-2017 15:00:00;;;
NL 736743343;0;28-3-2016;;;;;;
NL 736743350;0;3-4-2016;;1;7-7-2017 16:00:00;;;
NL 736743367;0;25-4-2016;;;;;;
NL 736743374;0;6-5-2016;;;;;;
NL 736743381;0;10-5-2016;;;;;;
NL 736743398;0;11-5-2016;;;;;;
NL 736743406;0;13-5-2016;;;;;;
NL 736743413;0;13-5-2016;;;;;;
NL 736743420;0;16-5-2016;;;;;;
NL 736743437;0;21-5-2016;;;;;;
NL 736743444;0;23-5-2016;;;;;;
NL 736743451;0;29-5-2016;;1;4-8-2017 21:00:00;;;
NL 736743468;0;5-6-2016;;;;;;
NL 736743475;0;9-6-2016;;;;;;
NL 736743482;0;17-6-2016;;;;;;
NL 736743499;0;19-6-2016;;;;;;
NL 736743507;0;19-6-2016;;;;;;
NL 736743514;0;24-6-2016;;;;;;
NL 736743521;0;26-6-2016;;;;;;
NL 736743538;0;30-6-2016;;;;;;
NL 736743569;0;18-4-2016;;;;;;
NL 736743646;0;9-5-2016;;;;;;
NL 736743660;0;31-5-2016;;;;;;
NL 736743684;0;8-6-2016;;;;;;
NL 736743709;0;30-11-2015;;;;;;
NL 738344030;0;5-11-2016;;;;;;
NL 738344201;0;20-11-2016;;;;;;
NL 738344218;0;21-11-2016;;;;;;
NL 738344427;0;17-12-2016;;;;;;
NL 738344489;0;2-1-2017;;;;;;
NL 738344597;0;7-6-2016;;;;;;
NL 738344807;0;17-9-2016;;;;;;
NL 738344814;0;19-9-2016;;;;;;
NL 738344852;0;16-8-2016;;;;;;
NL 738344946;0;10-10-2016;;;;;;
NL 738344953;0;11-10-2016;;;;;;
NL 738344977;0;16-10-2016;;;;;;
NL 738344991;0;21-10-2016;;;;;;
NL 738345002;0;30-6-2016;;1;2-11-2017 15:00:00;;;
NL 738345019;0;1-7-2016;;;;;;
NL 738345026;0;5-7-2016;;;;;;
NL 738345033;0;16-7-2016;;1;2-11-2017 15:00:00;;;
NL 738345040;0;25-7-2016;;;;;;
NL 738345057;0;28-7-2016;;1;2-11-2017 15:00:00;;;
NL 738345064;0;15-8-2016;;1;2-11-2017 15:00:00;;;
NL 738345071;0;31-8-2016;;1;2-11-2017 15:00:00;;;
NL 738345088;0;3-9-2016;;;;;;
NL 738345095;0;3-9-2016;;;;;;
NL 738345103;0;7-9-2016;;;;;;
NL 738345110;0;19-9-2016;;;;;;
NL 738345127;0;6-10-2016;;;;;;
NL 738345134;0;7-10-2016;;;;;;
NL 738345141;0;9-10-2016;;;;;;
NL 738345158;0;10-10-2016;;;;;;
NL 738345165;0;20-10-2016;;;;;;
NL 738345172;0;21-10-2016;;;;;;
NL 738345189;0;22-10-2016;;;;;;
NL 738345196;0;30-11-2016;;;;;;
NL 738345204;0;2-12-2016;;;;;;
NL 738345211;0;2-12-2016;;;;;;
NL 738345228;0;3-12-2016;;;;;;
NL 738345235;0;4-12-2016;;;;;;
NL 738345242;0;25-10-2016;;;;;;
NL 738345259;0;26-10-2016;;;;;;
NL 738345266;0;30-10-2016;;;;;;
NL 738345273;0;10-11-2016;;;;;;
NL 738345280;0;10-11-2016;;;;;;
NL 738345297;0;11-11-2016;;;;;;
NL 738345305;0;12-11-2016;;;;;;
NL 738345312;0;17-11-2016;;;;;;
NL 738345329;0;17-11-2016;;;;;;
NL 738345336;0;26-11-2016;;;;;;
NL 738345343;0;6-12-2016;;;;;;
NL 738345350;0;6-12-2016;;;;;;
NL 738345367;0;8-12-2016;;;;;;
NL 738345374;0;9-12-2016;;;;;;
NL 738345381;0;12-12-2016;;;;;;
NL 738345398;0;13-12-2016;;;;;;
NL 738345406;0;15-12-2016;;;;;;
NL 738345413;0;16-12-2016;;;;;;
NL 738345420;0;16-12-2016;;;;;;
NL 738345437;0;17-12-2016;;;;;;
NL 738345444;0;24-12-2016;;;;;;
NL 738345451;0;3-1-2017;;;;;;
NL 738345468;0;4-1-2017;;;;;;
NL 738345475;0;4-1-2017;;;;;;
NL 738345482;0;5-1-2017;;;;;;
NL 739764828;1;16-9-2016;;;;;;
NL 752596631;0;4-12-2014;;1;10-2-2016;;;
NL 752596631;1;16-11-2016;28-9-2017 15:11:00;1;7-2-2017 16:00:00;24-5-2017;Pregnant;
NL 752596631;2;7-11-2017;;;;;;
NL 753451571;0;10-6-2015;;1;20-9-2016;23-5-2017;Pregnant;
NL 753451571;1;26-6-2017;;1;13-9-2017 14:00:00;;;
NL 755440456;0;23-3-2015;;1;6-6-2016;27-1-2017;Pregnant;
NL 755440456;0;23-3-2015;;2;15-6-2016;;;
NL 755440456;1;15-3-2017;;;;;;
NL 756304564;0;28-3-2016;;1;7-7-2017 16:00:00;;;
NL 756304571;0;3-4-2016;;1;7-7-2017 16:00:00;;;
NL 756304588;0;7-4-2016;;1;7-7-2017 16:00:00;;;
NL 756304595;0;10-4-2016;;1;7-7-2017 16:00:00;;;
NL 756304610;0;14-4-2016;;1;4-8-2017 21:00:00;;;
NL 756304634;0;5-5-2016;;1;4-8-2017 21:00:00;;;
NL 757093562;0;6-10-2014;;1;9-2-2016;;;
NL 757093562;0;6-10-2014;;2;10-4-2016;15-12-2016;Pregnant;
